5767|{3: 2, 237: 237, 236: 232, 232: 236, 10: 11, 242: 242, 11: 10, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5768|{3: 242, 237: 3, 236: 232, 232: 236, 10: 11, 242: 2, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|486
5769|{3: 3, 237: 242, 236: 232, 232: 236, 10: 11, 242: 2, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|248
5770|{3: 242, 237: 2, 236: 232, 232: 236, 10: 11, 242: 3, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5771|{3: 2, 237: 242, 236: 232, 232: 236, 10: 11, 242: 3, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|245
5772|{3: 3, 237: 2, 236: 232, 232: 236, 10: 11, 242: 242, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5773|{3: 2, 237: 3, 236: 232, 232: 236, 10: 11, 242: 242, 11: 10, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|488
5774|{3: 237, 237: 3, 236: 232, 232: 236, 10: 11, 242: 2, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5775|{3: 3, 237: 237, 236: 232, 232: 236, 10: 11, 242: 2, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
5776|{3: 237, 237: 2, 236: 232, 232: 236, 10: 11, 242: 3, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|486
5777|{3: 2, 237: 237, 236: 232, 232: 236, 10: 11, 242: 3, 11: 10, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
6152|{3: 237, 237: 3, 236: 232, 232: 236, 10: 11, 242: 2, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
6153|{3: 3, 237: 237, 236: 232, 232: 236, 10: 11, 242: 2, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|244
6154|{3: 237, 237: 2, 236: 232, 232: 236, 10: 11, 242: 3, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|484
6155|{3: 2, 237: 237, 236: 232, 232: 236, 10: 11, 242: 3, 11: 242, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|482
