permutation|permutationMap|result|denot total iterations
2523|{3: 232, 237: 236, 236: 11, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|1212
2524|{3: 236, 237: 2, 236: 11, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|10
2525|{3: 2, 237: 236, 236: 11, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & -a + b > -63 & b >= 0 & a - b >= 1 } )|245
2526|{3: 232, 237: 2, 236: 11, 232: 242, 10: 10, 242: 236, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|28
2527|{3: 2, 237: 232, 236: 11, 232: 242, 10: 10, 242: 236, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|28
2528|{3: 236, 237: 3, 236: 11, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 232, 233: 233}|( ),14
2529|{3: 3, 237: 236, 236: 11, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|244
2530|{3: 236, 237: 2, 236: 11, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 232, 233: 233}|( ),10
2531|{3: 2, 237: 236, 236: 11, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|241
2532|{3: 3, 237: 2, 236: 11, 232: 242, 10: 10, 242: 236, 11: 237, 0: 0, 2: 232, 233: 233}|( ),10
2533|{3: 2, 237: 3, 236: 11, 232: 242, 10: 10, 242: 236, 11: 237, 0: 0, 2: 232, 233: 233}|( ),14
2534|{3: 232, 237: 3, 236: 11, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -65 & a >= 0 } { t = 0 & -a + b > -63 & b >= 0 & a - b >= 1 } )|490
2535|{3: 3, 237: 232, 236: 11, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|270
2536|{3: 232, 237: 2, 236: 11, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -65 & a >= 0 } )|239
2537|{3: 2, 237: 232, 236: 11, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -181 } )|267
2538|{3: 3, 237: 2, 236: 11, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -65 & a >= 0 } )|251
2539|{3: 2, 237: 3, 236: 11, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -65 & a >= 0 } )|498
2540|{3: 236, 237: 11, 236: 232, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( ),237
2541|{3: 11, 237: 236, 236: 232, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|16
2542|{3: 236, 237: 3, 236: 232, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 2, 233: 233}|( ),12
2543|{3: 3, 237: 236, 236: 232, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|16
2544|{3: 11, 237: 3, 236: 232, 232: 242, 10: 10, 242: 236, 11: 237, 0: 0, 2: 2, 233: 233}|( ),12
2545|{3: 3, 237: 11, 236: 232, 232: 242, 10: 10, 242: 236, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -65 } )|244
2546|{3: 236, 237: 11, 236: 232, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|242
2547|{3: 11, 237: 236, 236: 232, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|248
2548|{3: 236, 237: 2, 236: 232, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|10
2549|{3: 2, 237: 236, 236: 232, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|16
2550|{3: 11, 237: 2, 236: 232, 232: 242, 10: 10, 242: 236, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -65 } )|244
2551|{3: 2, 237: 11, 236: 232, 232: 242, 10: 10, 242: 236, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 & a - b > -65 } )|244
2552|{3: 236, 237: 3, 236: 232, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|20
2553|{3: 3, 237: 236, 236: 232, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|35
2554|{3: 236, 237: 2, 236: 232, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|478
2555|{3: 2, 237: 236, 236: 232, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|35
2556|{3: 3, 237: 2, 236: 232, 232: 242, 10: 10, 242: 236, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|476
2557|{3: 2, 237: 3, 236: 232, 232: 242, 10: 10, 242: 236, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|26
2558|{3: 11, 237: 3, 236: 232, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|737
2559|{3: 3, 237: 11, 236: 232, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|258
2560|{3: 11, 237: 2, 236: 232, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|28
2561|{3: 2, 237: 11, 236: 232, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|255
2562|{3: 3, 237: 2, 236: 232, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|28
2563|{3: 2, 237: 3, 236: 232, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|38
2564|{3: 232, 237: 11, 236: 236, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( ),235
2565|{3: 11, 237: 232, 236: 236, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|28
2566|{3: 232, 237: 3, 236: 236, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 2, 233: 233}|( ),12
2567|{3: 3, 237: 232, 236: 236, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|28
2568|{3: 11, 237: 3, 236: 236, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 2, 233: 233}|( ),12
2569|{3: 3, 237: 11, 236: 236, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 2, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2570|{3: 232, 237: 11, 236: 236, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|254
2571|{3: 11, 237: 232, 236: 236, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|258
2572|{3: 232, 237: 2, 236: 236, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|28
2573|{3: 2, 237: 232, 236: 236, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|28
2574|{3: 11, 237: 2, 236: 236, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2575|{3: 2, 237: 11, 236: 236, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 3, 233: 233}|( { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -61 & a >= 0 } )|243
2576|{3: 232, 237: 3, 236: 236, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|35
2577|{3: 3, 237: 232, 236: 236, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|44
2578|{3: 232, 237: 2, 236: 236, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|474
2579|{3: 2, 237: 232, 236: 236, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|44
2580|{3: 3, 237: 2, 236: 236, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } { t = 0 & -a + b >= -63 & b >= 0 & a - b >= 1 } )|482
2581|{3: 2, 237: 3, 236: 236, 232: 242, 10: 10, 242: 232, 11: 237, 0: 0, 2: 11, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|26
2582|{3: 11, 237: 3, 236: 236, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 232, 233: 233}|( ),14
2583|{3: 3, 237: 11, 236: 236, 232: 242, 10: 10, 242: 2, 11: 237, 0: 0, 2: 232, 233: 233}|( ),240
2584|{3: 11, 237: 2, 236: 236, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 232, 233: 233}|( ),10
2585|{3: 2, 237: 11, 236: 236, 232: 242, 10: 10, 242: 3, 11: 237, 0: 0, 2: 232, 233: 233}|( ),237
2586|{3: 3, 237: 2, 236: 236, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 232, 233: 233}|( ),10
2587|{3: 2, 237: 3, 236: 236, 232: 242, 10: 10, 242: 11, 11: 237, 0: 0, 2: 232, 233: 233}|( ),14
2588|{3: 242, 237: 237, 236: 10, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 232, 233: 233}|( ),10
2589|{3: 237, 237: 242, 236: 10, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|14
2590|{3: 242, 237: 236, 236: 10, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 232, 233: 233}|( ),10
2591|{3: 236, 237: 242, 236: 10, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|10
2592|{3: 237, 237: 236, 236: 10, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } )|484
2593|{3: 236, 237: 237, 236: 10, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|10
2594|{3: 242, 237: 237, 236: 10, 232: 2, 10: 11, 242: 232, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b > -69 & a >= 0 } )|720
2595|{3: 237, 237: 242, 236: 10, 232: 2, 10: 11, 242: 232, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|986
2596|{3: 242, 237: 232, 236: 10, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b > -69 & a >= 0 } )|734
2597|{3: 232, 237: 242, 236: 10, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b > -69 & a >= 0 } { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|969
2598|{3: 237, 237: 232, 236: 10, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|738
2599|{3: 232, 237: 237, 236: 10, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b > -69 & a >= 0 } { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|969
2600|{3: 242, 237: 236, 236: 10, 232: 2, 10: 11, 242: 232, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|240
2601|{3: 236, 237: 242, 236: 10, 232: 2, 10: 11, 242: 232, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|244
2602|{3: 242, 237: 232, 236: 10, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -65 & a >= 0 } )|734
2603|{3: 232, 237: 242, 236: 10, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|731
2604|{3: 236, 237: 232, 236: 10, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|504
2605|{3: 232, 237: 236, 236: 10, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|717
2606|{3: 237, 237: 236, 236: 10, 232: 2, 10: 11, 242: 232, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|968
2607|{3: 236, 237: 237, 236: 10, 232: 2, 10: 11, 242: 232, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|484
2608|{3: 237, 237: 232, 236: 10, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|22
2609|{3: 232, 237: 237, 236: 10, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|484
2610|{3: 236, 237: 232, 236: 10, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|22
2611|{3: 232, 237: 236, 236: 10, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|968
2612|{3: 242, 237: 237, 236: 232, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 10, 233: 233}|( ),237
2613|{3: 237, 237: 242, 236: 232, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|241
2614|{3: 242, 237: 236, 236: 232, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 10, 233: 233}|( ),237
2615|{3: 236, 237: 242, 236: 232, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|237
2616|{3: 237, 237: 236, 236: 232, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|484
2617|{3: 236, 237: 237, 236: 232, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|237
2618|{3: 242, 237: 237, 236: 232, 232: 2, 10: 11, 242: 10, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|32
2619|{3: 237, 237: 242, 236: 232, 232: 2, 10: 11, 242: 10, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|728
2620|{3: 242, 237: 10, 236: 232, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -65 & a >= 0 } )|740
2621|{3: 10, 237: 242, 236: 232, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -69 & a >= 0 } )|738
2622|{3: 237, 237: 10, 236: 232, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|1202
2623|{3: 10, 237: 237, 236: 232, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 236, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -69 & a >= 0 } )|738
2624|{3: 242, 237: 236, 236: 232, 232: 2, 10: 11, 242: 10, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|18
2625|{3: 236, 237: 242, 236: 232, 232: 2, 10: 11, 242: 10, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|240
2626|{3: 242, 237: 10, 236: 232, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b > -69 & a >= 0 } )|708
2627|{3: 10, 237: 242, 236: 232, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b > -69 & a >= 0 } )|708
2628|{3: 236, 237: 10, 236: 232, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|706
2629|{3: 10, 237: 236, 236: 232, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 237, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } { t = 0 & b >= 0 & a - b >= 1 & -a + b >= -175 } )|507
2630|{3: 237, 237: 236, 236: 232, 232: 2, 10: 11, 242: 10, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|742
2631|{3: 236, 237: 237, 236: 232, 232: 2, 10: 11, 242: 10, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|478
2632|{3: 237, 237: 10, 236: 232, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|707
2633|{3: 10, 237: 237, 236: 232, 232: 2, 10: 11, 242: 236, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a - b >= -177 & a >= 0 } )|478
2634|{3: 236, 237: 10, 236: 232, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|707
2635|{3: 10, 237: 236, 236: 232, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 242, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|742
2636|{3: 242, 237: 237, 236: 236, 232: 2, 10: 11, 242: 232, 11: 3, 0: 0, 2: 10, 233: 233}|( ),237
2637|{3: 237, 237: 242, 236: 236, 232: 2, 10: 11, 242: 232, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } )|251
2638|{3: 242, 237: 232, 236: 236, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 10, 233: 233}|( ),237
2639|{3: 232, 237: 242, 236: 236, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|251
2640|{3: 237, 237: 232, 236: 236, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } )|474
2641|{3: 232, 237: 237, 236: 236, 232: 2, 10: 11, 242: 242, 11: 3, 0: 0, 2: 10, 233: 233}|( { t = 0 & -a + b > -179 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -177 & a >= 0 } )|251
2642|{3: 242, 237: 237, 236: 236, 232: 2, 10: 11, 242: 10, 11: 3, 0: 0, 2: 232, 233: 233}|( ),10
2643|{3: 237, 237: 242, 236: 236, 232: 2, 10: 11, 242: 10, 11: 3, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -1 & b >= 0 & a >= 0 } { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } )|484
2644|{3: 242, 237: 10, 236: 236, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 232, 233: 233}|( ),10
2645|{3: 10, 237: 242, 236: 236, 232: 2, 10: 11, 242: 237, 11: 3, 0: 0, 2: 232, 233: 233}|( { t = 0 & -a + b > -67 & b >= 0 & a - b >= 1 } { t = 0 & -a + b > -1 & b >= 0 & a - b > -65 & a >= 0 } )|485
